"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Asia","BTN","Bhutan","Lhuentse","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Monggar","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Paro","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Pemagatshel","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Punakha","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Samdrupjongkhar","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Samtse","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Sarpang","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Thimphu","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Trashigang","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Trashiyangtse","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Trongsa","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Tsirang","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Wangduephodrang","1.56","1.92","2.5","Central"
"Asia","BTN","Bhutan","Zhemgang","1.56","1.92","2.5","Central"
"Asia","IDN","Indonesia","Aceh","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Bali","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Bangka-Belitung","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Banten","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Bengkulu","2.66","3.35","4.53","Central"
"Asia","IDN","Indonesia","Gorontalo","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Irian Jaya Barat","3.15","3.43","3.75","Central"
"Asia","IDN","Indonesia","Jakarta Raya","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Jambi","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Jawa Barat","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Jawa Tengah","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Jawa Timur","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Kalimantan Barat","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Kalimantan Selatan","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Kalimantan Tengah","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Kalimantan Timur","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Kalimantan Utara","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Kepulauan Riau","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Lampung","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Maluku","2.93","3.35","3.92","Central"
"Asia","IDN","Indonesia","Maluku Utara","2.93","3.35","3.92","Central"
"Asia","IDN","Indonesia","Nusa Tenggara Barat","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Nusa Tenggara Timur","2.63","3.35","4.62","Central"
"Asia","IDN","Indonesia","Papua","3.15","3.42","3.75","Central"
"Asia","IDN","Indonesia","Riau","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sulawesi Barat","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sulawesi Selatan","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sulawesi Tengah","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sulawesi Tenggara","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sulawesi Utara","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sumatera Barat","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sumatera Selatan","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Sumatera Utara","2.45","3.35","5.28","Central"
"Asia","IDN","Indonesia","Yogyakarta","2.45","3.35","5.28","Central"
"Asia","IND","India","Andaman and Nicobar","2.84","3.29","3.91","Central"
"Asia","IND","India","Andhra Pradesh","2.39","3.28","5.26","Central"
"Asia","IND","India","Arunachal Pradesh","2.39","3.28","5.26","Central"
"Asia","IND","India","Assam","2.39","3.28","5.26","Central"
"Asia","IND","India","Bihar","2.38","3.28","5.26","Central"
"Asia","IND","India","Chandigarh","2.38","3.28","5.26","Central"
"Asia","IND","India","Chhattisgarh","4.61","5.16","5.85","Central"
"Asia","IND","India","Dadra and Nagar Haveli","2.38","3.28","5.26","Central"
"Asia","IND","India","Daman and Diu","2.38","3.28","5.26","Central"
"Asia","IND","India","Delhi","2.38","3.28","5.26","Central"
"Asia","IND","India","Goa","2.64","3.29","4.35","Central"
"Asia","IND","India","Gujarat","2.39","3.28","5.26","Central"
"Asia","IND","India","Haryana","2.38","3.28","5.26","Central"
"Asia","IND","India","Himachal Pradesh","2.38","3.28","5.26","Central"
"Asia","IND","India","Jammu and Kashmir","2.38","3.28","5.26","Central"
"Asia","IND","India","Jharkhand","3.03","3.38","3.83","Central"
"Asia","IND","India","Karnataka","2.38","3.28","5.26","Central"
"Asia","IND","India","Kerala","2.38","3.28","5.26","Central"
"Asia","IND","India","Lakshadweep","2.38","3.28","5.26","Central"
"Asia","IND","India","Madhya Pradesh","2.39","3.28","5.26","Central"
"Asia","IND","India","Maharashtra","2.38","3.28","5.26","Central"
"Asia","IND","India","Manipur","2.39","3.28","5.26","Central"
"Asia","IND","India","Meghalaya","3.07","3.39","3.78","Central"
"Asia","IND","India","Mizoram","3.03","3.38","3.83","Central"
"Asia","IND","India","Nagaland","2.39","3.28","5.26","Central"
"Asia","IND","India","Odisha","4.48","5.15","6.05","Central"
"Asia","IND","India","Puducherry","2.38","3.28","5.26","Central"
"Asia","IND","India","Punjab","2.38","3.28","5.26","Central"
"Asia","IND","India","Rajasthan","2.38","3.28","5.26","Central"
"Asia","IND","India","Sikkim","2.38","3.28","5.26","Central"
"Asia","IND","India","Tamil Nadu","2.38","3.28","5.26","Central"
"Asia","IND","India","Telangana","2.39","3.28","5.26","Central"
"Asia","IND","India","Tripura","2.84","3.29","3.91","Central"
"Asia","IND","India","Uttar Pradesh","2.38","3.28","5.26","Central"
"Asia","IND","India","Uttarakhand","2.38","3.28","5.26","Central"
"Asia","IND","India","West Bengal","2.38","3.28","5.26","Central"
"Asia","KHM","Cambodia","Banteay Meanchey","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Battambang","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kampong Cham","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kampong Chhnang","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kampong Speu","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kampong Thom","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kampot","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kandal","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kep","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Koh Kong","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Kratie","1.73","2.19","2.98","Central"
"Asia","KHM","Cambodia","Mondul Kiri","1.82","2.19","2.76","Central"
"Asia","KHM","Cambodia","Oddar Meanchey","1.73","2.19","2.98","Central"
"Asia","KHM","Cambodia","Pailin","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Phnom Penh","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Preah Sihanouk","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Preah Vihear","1.96","2.19","2.49","Central"
"Asia","KHM","Cambodia","Prey Veng","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Pursat","1.96","2.19","2.49","Central"
"Asia","KHM","Cambodia","Ratanak Kiri","1.96","2.19","2.49","Central"
"Asia","KHM","Cambodia","Siemreap","1.73","2.19","2.98","Central"
"Asia","KHM","Cambodia","Stung Treng","1.83","2.19","2.73","Central"
"Asia","KHM","Cambodia","Svay Rieng","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Takeo","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Tboung Khmum","1.73","2.19","2.97","Central"
"Asia","KHM","Cambodia","Tonle Sap Lake","1.73","2.19","2.98","Central"
"Asia","LAO","Laos","Attapeu","2.02","2.3","2.67","Central"
"Asia","LAO","Laos","Bokeo","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Bolikhamxai","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Champasack","2.02","2.3","2.67","Central"
"Asia","LAO","Laos","Houaphan","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Khammouan","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Louangnamtha","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Louangphabang","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Oudomxai","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Phongsaly","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Salavan","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Savannakhet","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Sekong","1.91","2.3","2.89","Central"
"Asia","LAO","Laos","Vientiane","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Vientiane Capital","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Xaignabouly","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Xaisomboon","1.8","2.3","3.17","Central"
"Asia","LAO","Laos","Xiengkhouang","1.8","2.3","3.17","Central"
"Asia","MMR","Myanmar","Ayeyarwady","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Bago East","1.73","2.19","2.97","Central"
"Asia","MMR","Myanmar","Bago West","1.73","2.19","2.97","Central"
"Asia","MMR","Myanmar","Chin","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Kachin","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Kayah","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Kayin","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Magway","1.73","2.18","2.96","Central"
"Asia","MMR","Myanmar","Mandalay","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Mon","1.73","2.18","2.96","Central"
"Asia","MMR","Myanmar","Naypyitaw","1.73","2.18","2.96","Central"
"Asia","MMR","Myanmar","Rakhine","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Sagaing","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Shan (East)","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Shan (North)","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Shan (South)","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Tanintharyi","1.73","2.18","2.97","Central"
"Asia","MMR","Myanmar","Yangon","1.73","2.18","2.97","Central"
"Asia","MYS","Malaysia","Johor","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Kedah","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Kelantan","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Kuala Lumpur","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Labuan","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Melaka","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Negeri Sembilan","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Pahang","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Perak","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Perlis","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Pulau Pinang","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Putrajaya","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Sabah","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Sarawak","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Selangor","2.07","2.71","3.91","Central"
"Asia","MYS","Malaysia","Trengganu","2.07","2.71","3.91","Central"
"Asia","NPL","Nepal","Central","2.21","2.96","4.45","Central"
"Asia","NPL","Nepal","Eastern","2.21","2.96","4.45","Central"
"Asia","NPL","Nepal","Far Western","2.21","2.96","4.45","Central"
"Asia","NPL","Nepal","Mid Western","2.21","2.96","4.45","Central"
"Asia","NPL","Nepal","Western","2.21","2.96","4.45","Central"
"Asia","PAK","Pakistan","Azad Kashmir","2.29","3.1","4.79","Central"
"Asia","PAK","Pakistan","Balochistan","2.73","3.11","3.6","Central"
"Asia","PAK","Pakistan","Fata","2.29","3.1","4.79","Central"
"Asia","PAK","Pakistan","Federal Capital Territory","2.29","3.1","4.79","Central"
"Asia","PAK","Pakistan","Gilgit Baltistan","2.29","3.1","4.79","Central"
"Asia","PAK","Pakistan","Khyber Pakhtunkhwa","2.29","3.1","4.8","Central"
"Asia","PAK","Pakistan","Punjab","2.29","3.1","4.79","Central"
"Asia","PAK","Pakistan","Sindh","2.29","3.1","4.79","Central"
"Asia","PHL","Philippines","Abra","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Agusan del Norte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Agusan del Sur","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Aklan","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Albay","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Antique","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Apayao","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Aurora","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Basilan","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Bataan","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Batanes","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Batangas","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Benguet","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Biliran","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Bohol","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Bukidnon","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Bulacan","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Cagayan","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Camarines Norte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Camarines Sur","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Camiguin","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Capiz","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Catanduanes","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Cavite","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Cebu","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Compostela Valley","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Davao Oriental","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Davao del Norte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Davao del Sur","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Dinagat Islands","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Eastern Samar","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Guimaras","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Ifugao","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Ilocos Norte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Ilocos Sur","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Iloilo","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Isabela","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Kalinga","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","La Union","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Laguna","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Lanao del Norte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Lanao del Sur","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Leyte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Maguindanao","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Marinduque","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Masbate","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Metropolitan Manila","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Misamis Occidental","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Misamis Oriental","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Mountain Province","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Negros Occidental","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Negros Oriental","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","North Cotabato","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Northern Samar","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Nueva Ecija","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Nueva Vizcaya","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Occidental Mindoro","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Oriental Mindoro","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Palawan","2.56","3.06","3.81","Central"
"Asia","PHL","Philippines","Pampanga","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Pangasinan","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Quezon","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Quirino","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Rizal","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Romblon","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Samar","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Sarangani","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Siquijor","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Sorsogon","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","South Cotabato","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Southern Leyte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Sultan Kudarat","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Sulu","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Surigao del Norte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Surigao del Sur","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Tarlac","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Tawi-Tawi","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Zambales","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Zamboanga Sibugay","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Zamboanga del Norte","2.27","3.05","4.68","Central"
"Asia","PHL","Philippines","Zamboanga del Sur","2.27","3.05","4.68","Central"
"Asia","SAU","Saudi Arabia","Al Bahah","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Al Hudud ash Shamaliyah","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Al Jawf","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Al Madinah","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Al Quassim","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Ar Riyad","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Ash Sharqiyah","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Ha'il","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Jizan","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Makkah","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Najran","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","Tabuk","1.91","2.46","3.44","Central"
"Asia","SAU","Saudi Arabia","`Asir","1.91","2.46","3.44","Central"
"Asia","VNM","Vietnam","An Giang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ba Ria-Vung","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Bac Can","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Bac Giang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Bac Lieu","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Bac Ninh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ben Tre","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Binh Dinh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Binh Duong","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Binh Phuoc","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Binh Thuan","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ca Mau","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Cao Bang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Dak Lak","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Dak Nong","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Dien Bien","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Dong Nai","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Dong Thap","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Gia Lai","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ha Giang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ha Nam","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ha Tinh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Hai Duong","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Hau Giang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Hoa Binh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Hung Yen","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Khanh Hoa","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Kien Giang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Kon Tum","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Lai Chau","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Lam Dong","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Lang Son","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Lao Cai","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Long An","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Nam Dinh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Nghe An","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ninh Binh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Ninh Thuan","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Phu Tho","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Phu Yen","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Quang Binh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Quang Nam","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Quang Ngai","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Quang Ninh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Quang Tri","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Soc Trang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Son La","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","TP. Can Tho","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","TP. Da Nang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","TP. Ha Noi","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","TP. Hai Phon","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","TP. Ho Chi M","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Tay Ninh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Thai Binh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Thai Nguyen","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Thanh Hoa","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Thua Thien H","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Tien Giang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Tra Vinh","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Tuyen Quang","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Vinh Long","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Vinh Phuc","2.49","3.42","5.47","Central"
"Asia","VNM","Vietnam","Yen Bai","2.49","3.42","5.47","Central"
"Asia","YEM","Yemen","Abyan","2.87","3.42","4.25","Central"
"Asia","YEM","Yemen","Aden","2.49","3.42","5.48","Central"
"Asia","YEM","Yemen","Al Bayda","2.86","3.42","4.26","Central"
"Asia","YEM","Yemen","Al Dhale'e","2.49","3.42","5.48","Central"
"Asia","YEM","Yemen","Al Hudaydah","3.05","3.5","4.1","Central"
"Asia","YEM","Yemen","Al Jawf","2.49","3.42","5.48","Central"
"Asia","YEM","Yemen","Al Maharah","2.88","3.42","4.22","Central"
"Asia","YEM","Yemen","Al Mahwit","7.69","8.7","10.03","Central"
"Asia","YEM","Yemen","Amanat Al Asimah","2.49","3.42","5.48","Central"
"Asia","YEM","Yemen","Amran","4.77","5.24","5.81","Central"
"Asia","YEM","Yemen","Dhamar","3.04","3.5","4.13","Central"
"Asia","YEM","Yemen","Hadramaut","3.21","3.5","3.85","Central"
"Asia","YEM","Yemen","Hajjah","13.38","14.95","16.94","Central"
"Asia","YEM","Yemen","Ibb","3.16","3.5","3.91","Central"
"Asia","YEM","Yemen","Lahj","2.98","3.43","4.03","Central"
"Asia","YEM","Yemen","Marib","2.49","3.42","5.48","Central"
"Asia","YEM","Yemen","Raymah","4.83","5.24","5.72","Central"
"Asia","YEM","Yemen","Sa'ada","4.65","5.23","5.98","Central"
"Asia","YEM","Yemen","Sana'a","3.03","3.5","4.13","Central"
"Asia","YEM","Yemen","Shabwah","2.49","3.42","5.48","Central"
"Asia","YEM","Yemen","Taizz","2.81","3.42","4.39","Central"
"Oceania","PNG","Papua New Guinea","Highlands","1.93","2.19","2.53","Central"
"Oceania","PNG","Papua New Guinea","Islands","5.62","6.01","6.45","Central"
"Oceania","PNG","Papua New Guinea","Momase","3.79","4.03","4.31","Central"
"Oceania","PNG","Papua New Guinea","Southern","3.78","4.03","4.31","Central"
"Oceania","SLB","Solomon Islands","Central","2.66","3","3.44","Central"
"Oceania","SLB","Solomon Islands","Choiseul","2.85","3.07","3.33","Central"
"Oceania","SLB","Solomon Islands","Guadalcanal","4.07","4.38","4.75","Central"
"Oceania","SLB","Solomon Islands","Honiara","2.81","3.06","3.37","Central"
"Oceania","SLB","Solomon Islands","Isabel","2.81","3.06","3.37","Central"
"Oceania","SLB","Solomon Islands","Makira Ulawa","2.56","3","3.61","Central"
"Oceania","SLB","Solomon Islands","Malaita","4.11","4.4","4.74","Central"
"Oceania","SLB","Solomon Islands","Rennell and Bellona","2.23","2.99","4.52","Central"
"Oceania","SLB","Solomon Islands","Temotu","2.23","2.99","4.52","Central"
"Oceania","SLB","Solomon Islands","Western","2.66","3","3.44","Central"
"Oceania","VUT","Vanuatu","Malampa","1.86","2.4","3.37","Central"
"Oceania","VUT","Vanuatu","Penama","1.86","2.4","3.37","Central"
"Oceania","VUT","Vanuatu","Sanma","2.09","2.4","2.81","Central"
"Oceania","VUT","Vanuatu","Shefa","1.86","2.4","3.37","Central"
"Oceania","VUT","Vanuatu","Tafea","1.86","2.4","3.37","Central"
