"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Asia","AFG","Afghanistan","Nimroz","6.62","9.53","17.02","Optimistic"
"Asia","AFG","Afghanistan","Nuristan","6.79","9.89","18.19","Optimistic"
"Asia","AFG","Afghanistan","Paktika","4.97","6.46","9.22","Optimistic"
"Asia","AFG","Afghanistan","Paktya","5.93","8.13","12.97","Optimistic"
"Asia","AFG","Afghanistan","Panjsher","6.47","9.22","16.07","Optimistic"
"Asia","AFG","Afghanistan","Parwan","6.16","8.18","12.17","Optimistic"
"Asia","AFG","Afghanistan","Samangan","5.85","8.01","12.7","Optimistic"
"Asia","AFG","Afghanistan","Sar-e-Pul","6.69","9.68","17.5","Optimistic"
"Asia","AFG","Afghanistan","Takhar","7.17","10.71","21.14","Optimistic"
"Asia","AFG","Afghanistan","Uruzgan","5.02","6.55","9.4","Optimistic"
"Asia","AFG","Afghanistan","Wardak","6.27","8.79","14.68","Optimistic"
"Asia","AFG","Afghanistan","Zabul","6.05","8.4","13.72","Optimistic"
"Asia","BGD","Bangladesh","Chittagong","3.4","4.04","4.97","Optimistic"
"Asia","BGD","Bangladesh","Mymensingh","3.37","4.02","4.97","Optimistic"
"Asia","BGD","Bangladesh","Rangpur","3.37","4.02","4.97","Optimistic"
"Asia","BGD","Bangladesh","Sylhet","3.38","4.02","4.97","Optimistic"
"Asia","BTN","Bhutan","Sarpang","2.01","2.23","2.51","Optimistic"
"Asia","IDN","Indonesia","Aceh","5.42","7.03","10.02","Optimistic"
"Asia","IDN","Indonesia","Bali","5.35","7.09","10.5","Optimistic"
"Asia","IDN","Indonesia","Bangka-Belitung","7.1","8.43","10.36","Optimistic"
"Asia","IDN","Indonesia","Banten","5.24","6.94","10.28","Optimistic"
"Asia","IDN","Indonesia","Bengkulu","6.89","8.23","10.23","Optimistic"
"Asia","IDN","Indonesia","Gorontalo","7.33","8.7","10.7","Optimistic"
"Asia","IDN","Indonesia","Irian Jaya Barat","17.16","20.5","25.45","Optimistic"
"Asia","IDN","Indonesia","Jakarta Raya","5.16","6.81","10.02","Optimistic"
"Asia","IDN","Indonesia","Jambi","6.45","7.93","10.28","Optimistic"
"Asia","IDN","Indonesia","Jawa Barat","5.22","6.92","10.26","Optimistic"
"Asia","IDN","Indonesia","Jawa Tengah","5.23","6.86","9.97","Optimistic"
"Asia","IDN","Indonesia","Jawa Timur","5.26","6.97","10.31","Optimistic"
"Asia","IDN","Indonesia","Kalimantan Barat","6.59","8.12","10.6","Optimistic"
"Asia","IDN","Indonesia","Kalimantan Selatan","5.59","7.2","10.13","Optimistic"
"Asia","IDN","Indonesia","Kalimantan Tengah","5.69","7.21","9.84","Optimistic"
"Asia","IDN","Indonesia","Kalimantan Timur","7.54","8.87","10.76","Optimistic"
"Asia","IDN","Indonesia","Kalimantan Utara","5.25","6.9","10.06","Optimistic"
"Asia","IDN","Indonesia","Kepulauan Riau","5.55","7.16","10.07","Optimistic"
"Asia","IDN","Indonesia","Lampung","5.52","7.13","10.05","Optimistic"
"Asia","IDN","Indonesia","Maluku","9.23","10.7","12.72","Optimistic"
"Asia","IDN","Indonesia","Maluku Utara","8.6","9.99","11.92","Optimistic"
"Asia","IDN","Indonesia","Nusa Tenggara Barat","7.96","9.42","11.55","Optimistic"
"Asia","IDN","Indonesia","Nusa Tenggara Timur","8.66","10.12","12.16","Optimistic"
"Asia","IDN","Indonesia","Papua","15.96","18.98","23.43","Optimistic"
"Asia","IDN","Indonesia","Riau","5.33","7.02","10.28","Optimistic"
"Asia","IDN","Indonesia","Sulawesi Barat","5.64","7.41","10.8","Optimistic"
"Asia","IDN","Indonesia","Sulawesi Selatan","5.46","7.23","10.73","Optimistic"
"Asia","IDN","Indonesia","Sulawesi Tengah","5.98","7.51","10.08","Optimistic"
"Asia","IDN","Indonesia","Sulawesi Tenggara","6","7.72","10.81","Optimistic"
"Asia","IDN","Indonesia","Sulawesi Utara","5.96","7.52","10.2","Optimistic"
"Asia","IDN","Indonesia","Sumatera Barat","5.42","7.15","10.54","Optimistic"
"Asia","IDN","Indonesia","Sumatera Selatan","5.5","7.13","10.11","Optimistic"
"Asia","IDN","Indonesia","Sumatera Utara","6.61","8.14","10.6","Optimistic"
"Asia","IDN","Indonesia","Yogyakarta","5.64","7.18","9.87","Optimistic"
"Asia","IND","India","Andaman and Nicobar","5.05","6.45","8.92","Optimistic"
"Asia","IND","India","Andhra Pradesh","4.95","6.34","8.83","Optimistic"
"Asia","IND","India","Arunachal Pradesh","6.12","8.15","12.21","Optimistic"
"Asia","IND","India","Assam","5.2","6.82","9.93","Optimistic"
"Asia","IND","India","Bihar","4.69","5.99","8.3","Optimistic"
"Asia","IND","India","Chandigarh","4.93","6.39","9.07","Optimistic"
"Asia","IND","India","Chhattisgarh","7.05","8.16","9.68","Optimistic"
"Asia","IND","India","Dadra and Nagar Haveli","4.82","6.21","8.71","Optimistic"
"Asia","IND","India","Daman and Diu","4.81","6.2","8.71","Optimistic"
"Asia","IND","India","Delhi","4.47","5.65","7.66","Optimistic"
"Asia","IND","India","Goa","4.65","5.84","7.84","Optimistic"
"Asia","IND","India","Gujarat","5.08","6.4","8.63","Optimistic"
"Asia","IND","India","Haryana","4.57","5.77","7.83","Optimistic"
"Asia","IND","India","Himachal Pradesh","4.6","5.87","8.08","Optimistic"
"Asia","IND","India","Jammu and Kashmir","5.06","6.62","9.58","Optimistic"
"Asia","IND","India","Jharkhand","6.62","7.74","9.33","Optimistic"
"Asia","IND","India","Karnataka","5.14","6.73","9.72","Optimistic"
"Asia","IND","India","Kerala","4.45","5.6","7.58","Optimistic"
"Asia","IND","India","Lakshadweep","5.7","7.17","9.67","Optimistic"
"Asia","IND","India","Madhya Pradesh","4.96","6.38","8.94","Optimistic"
"Asia","IND","India","Maharashtra","4.78","6.05","8.21","Optimistic"
"Asia","IND","India","Manipur","5.83","7.84","11.96","Optimistic"
"Asia","IND","India","Meghalaya","5.23","6.36","8.13","Optimistic"
"Asia","IND","India","Mizoram","10.52","12.21","14.55","Optimistic"
"Asia","IND","India","Nagaland","6.48","9.2","15.84","Optimistic"
"Asia","IND","India","Odisha","5.98","7.05","8.59","Optimistic"
"Asia","IND","India","Puducherry","4.93","6.37","9","Optimistic"
"Asia","IND","India","Punjab","5.26","6.97","10.31","Optimistic"
"Asia","IND","India","Rajasthan","4.58","5.8","7.92","Optimistic"
"Asia","IND","India","Tamil Nadu","4.91","6.35","9.01","Optimistic"
"Asia","IND","India","Telangana","4.8","6.12","8.45","Optimistic"
"Asia","IND","India","Tripura","8.13","9.31","10.89","Optimistic"
"Asia","IND","India","Uttar Pradesh","4.81","6.15","8.52","Optimistic"
"Asia","IND","India","Uttarakhand","4.72","6.06","8.44","Optimistic"
"Asia","IND","India","West Bengal","4.78","6.1","8.42","Optimistic"
"Asia","KHM","Cambodia","Banteay Meanchey","2.57","2.9","3.32","Optimistic"
"Asia","KHM","Cambodia","Battambang","2.52","2.86","3.29","Optimistic"
"Asia","KHM","Cambodia","Kampong Cham","2.54","2.9","3.37","Optimistic"
"Asia","KHM","Cambodia","Kampong Chhnang","2.52","2.86","3.31","Optimistic"
"Asia","KHM","Cambodia","Kampong Speu","2.66","3.01","3.47","Optimistic"
"Asia","KHM","Cambodia","Kampong Thom","2.66","3","3.43","Optimistic"
"Asia","KHM","Cambodia","Kampot","2.55","2.91","3.39","Optimistic"
"Asia","KHM","Cambodia","Kandal","2.5","2.85","3.32","Optimistic"
"Asia","KHM","Cambodia","Koh Kong","2.58","2.95","3.45","Optimistic"
"Asia","KHM","Cambodia","Kratie","2.72","3.04","3.45","Optimistic"
"Asia","KHM","Cambodia","Mondul Kiri","2.72","3.09","3.58","Optimistic"
"Asia","KHM","Cambodia","Oddar Meanchey","2.6","2.93","3.36","Optimistic"
"Asia","KHM","Cambodia","Pailin","2.49","2.83","3.28","Optimistic"
"Asia","KHM","Cambodia","Phnom Penh","2.52","2.87","3.34","Optimistic"
"Asia","KHM","Cambodia","Preah Sihanouk","2.58","2.95","3.45","Optimistic"
"Asia","KHM","Cambodia","Preah Vihear","2.75","3.07","3.47","Optimistic"
"Asia","KHM","Cambodia","Prey Veng","2.55","2.91","3.4","Optimistic"
"Asia","KHM","Cambodia","Pursat","2.82","3.15","3.57","Optimistic"
"Asia","KHM","Cambodia","Ratanak Kiri","2.9","3.22","3.63","Optimistic"
"Asia","KHM","Cambodia","Siemreap","2.68","3.05","3.54","Optimistic"
"Asia","KHM","Cambodia","Stung Treng","2.77","3.08","3.48","Optimistic"
"Asia","KHM","Cambodia","Svay Rieng","2.5","2.85","3.31","Optimistic"
"Asia","KHM","Cambodia","Takeo","2.55","2.91","3.39","Optimistic"
"Asia","KHM","Cambodia","Tboung Khmum","2.57","2.92","3.38","Optimistic"
"Asia","LAO","Laos","Attapeu","3.23","3.77","4.51","Optimistic"
"Asia","LAO","Laos","Bokeo","3.22","3.78","4.59","Optimistic"
"Asia","LAO","Laos","Bolikhamxai","3.13","3.68","4.47","Optimistic"
"Asia","LAO","Laos","Champasack","3.22","3.74","4.47","Optimistic"
"Asia","LAO","Laos","Houaphan","3.2","3.77","4.6","Optimistic"
"Asia","LAO","Laos","Khammouan","3.16","3.72","4.52","Optimistic"
"Asia","LAO","Laos","Louangnamtha","3.22","3.78","4.57","Optimistic"
"Asia","LAO","Laos","Louangphabang","3.19","3.76","4.57","Optimistic"
"Asia","LAO","Laos","Oudomxai","3.2","3.77","4.59","Optimistic"
"Asia","LAO","Laos","Phongsaly","3.33","3.87","4.62","Optimistic"
"Asia","LAO","Laos","Salavan","3.2","3.75","4.53","Optimistic"
"Asia","LAO","Laos","Savannakhet","3.14","3.68","4.44","Optimistic"
"Asia","LAO","Laos","Sekong","3.21","3.74","4.49","Optimistic"
"Asia","LAO","Laos","Vientiane","3.17","3.73","4.54","Optimistic"
"Asia","LAO","Laos","Vientiane Capital","3.14","3.69","4.49","Optimistic"
"Asia","LAO","Laos","Xaignabouly","3.16","3.72","4.53","Optimistic"
"Asia","LAO","Laos","Xaisomboon","3.19","3.77","4.59","Optimistic"
"Asia","LAO","Laos","Xiengkhouang","3.15","3.71","4.52","Optimistic"
"Asia","MMR","Myanmar","Ayeyarwady","2.63","2.97","3.4","Optimistic"
"Asia","MMR","Myanmar","Bago East","2.77","3.09","3.49","Optimistic"
"Asia","MMR","Myanmar","Bago West","2.9","3.19","3.54","Optimistic"
"Asia","MMR","Myanmar","Chin","2.78","3.16","3.66","Optimistic"
"Asia","MMR","Myanmar","Kachin","2.64","2.98","3.41","Optimistic"
"Asia","MMR","Myanmar","Kayah","2.53","2.86","3.3","Optimistic"
"Asia","MMR","Myanmar","Kayin","2.66","2.94","3.3","Optimistic"
"Asia","MMR","Myanmar","Magway","2.68","3.05","3.52","Optimistic"
"Asia","MMR","Myanmar","Mandalay","2.68","3.01","3.43","Optimistic"
"Asia","MMR","Myanmar","Mon","2.66","2.99","3.43","Optimistic"
"Asia","MMR","Myanmar","Naypyitaw","2.93","3.21","3.55","Optimistic"
"Asia","MMR","Myanmar","Rakhine","2.47","2.8","3.24","Optimistic"
"Asia","MMR","Myanmar","Sagaing","2.61","2.96","3.42","Optimistic"
"Asia","MMR","Myanmar","Shan (East)","2.61","2.98","3.46","Optimistic"
"Asia","MMR","Myanmar","Shan (North)","2.77","3.09","3.5","Optimistic"
"Asia","MMR","Myanmar","Shan (South)","2.61","2.98","3.46","Optimistic"
"Asia","MMR","Myanmar","Tanintharyi","2.92","3.15","3.4","Optimistic"
"Asia","MMR","Myanmar","Yangon","2.69","3.03","3.47","Optimistic"
"Asia","MYS","Malaysia","Sabah","2.79","3.23","3.82","Optimistic"
"Asia","MYS","Malaysia","Sarawak","2.79","3.23","3.82","Optimistic"
"Asia","NPL","Nepal","Central","3.17","3.74","4.56","Optimistic"
"Asia","NPL","Nepal","Eastern","3.18","3.76","4.59","Optimistic"
"Asia","NPL","Nepal","Far Western","3.21","3.8","4.64","Optimistic"
"Asia","NPL","Nepal","Mid Western","3.2","3.78","4.62","Optimistic"
"Asia","NPL","Nepal","Western","3.17","3.74","4.57","Optimistic"
"Asia","PAK","Pakistan","Balochistan","4.06","4.79","5.83","Optimistic"
"Asia","PAK","Pakistan","Fata","4.91","5.46","6.14","Optimistic"
"Asia","PAK","Pakistan","Federal Capital Territory","3.81","4.53","5.56","Optimistic"
"Asia","PAK","Pakistan","Gilgit Baltistan","3.78","4.52","5.62","Optimistic"
"Asia","PAK","Pakistan","Khyber Pakhtunkhwa","3.92","4.61","5.61","Optimistic"
"Asia","PAK","Pakistan","Sindh","3.7","4.38","5.37","Optimistic"
"Asia","PHL","Philippines","Davao del Norte","3.75","4.3","5.02","Optimistic"
"Asia","PHL","Philippines","Davao del Sur","3.36","4.01","4.96","Optimistic"
"Asia","PHL","Philippines","Maguindanao","3.54","4.12","4.93","Optimistic"
"Asia","PHL","Philippines","Palawan","3.89","4.4","5.07","Optimistic"
"Asia","PHL","Philippines","Sultan Kudarat","4.01","4.53","5.19","Optimistic"
"Asia","SAU","Saudi Arabia","Al Bahah","2.5","2.84","3.3","Optimistic"
"Asia","SAU","Saudi Arabia","Al Hudud ash Shamaliyah","2.42","2.74","3.17","Optimistic"
"Asia","SAU","Saudi Arabia","Al Madinah","2.54","2.9","3.38","Optimistic"
"Asia","SAU","Saudi Arabia","Al Quassim","2.51","2.86","3.33","Optimistic"
"Asia","SAU","Saudi Arabia","Ar Riyad","2.49","2.83","3.28","Optimistic"
"Asia","SAU","Saudi Arabia","Ash Sharqiyah","2.44","2.77","3.2","Optimistic"
"Asia","SAU","Saudi Arabia","Ha'il","2.49","2.83","3.29","Optimistic"
"Asia","SAU","Saudi Arabia","Jizan","2.47","2.81","3.26","Optimistic"
"Asia","SAU","Saudi Arabia","Makkah","2.51","2.86","3.33","Optimistic"
"Asia","SAU","Saudi Arabia","Najran","2.44","2.77","3.2","Optimistic"
"Asia","SAU","Saudi Arabia","Tabuk","2.41","2.74","3.16","Optimistic"
"Asia","SAU","Saudi Arabia","`Asir","2.55","2.92","3.4","Optimistic"
"Asia","VNM","Vietnam","An Giang","4.93","6.45","9.3","Optimistic"
"Asia","VNM","Vietnam","Ba Ria-Vung","4.93","6.43","9.27","Optimistic"
"Asia","VNM","Vietnam","Ben Tre","4.93","6.45","9.3","Optimistic"
"Asia","VNM","Vietnam","Binh Dinh","4.92","6.41","9.22","Optimistic"
"Asia","VNM","Vietnam","Binh Duong","4.92","6.42","9.24","Optimistic"
"Asia","VNM","Vietnam","Binh Phuoc","4.96","6.44","9.18","Optimistic"
"Asia","VNM","Vietnam","Ca Mau","4.9","6.4","9.19","Optimistic"
"Asia","VNM","Vietnam","Dak Lak","4.93","6.43","9.24","Optimistic"
"Asia","VNM","Vietnam","Dong Nai","4.94","6.46","9.32","Optimistic"
"Asia","VNM","Vietnam","Dong Thap","4.95","6.47","9.35","Optimistic"
"Asia","VNM","Vietnam","Khanh Hoa","4.92","6.41","9.18","Optimistic"
"Asia","VNM","Vietnam","Kien Giang","4.92","6.43","9.26","Optimistic"
"Asia","VNM","Vietnam","Lam Dong","4.92","6.41","9.19","Optimistic"
"Asia","VNM","Vietnam","Long An","4.93","6.44","9.27","Optimistic"
"Asia","VNM","Vietnam","Nam Dinh","4.93","6.44","9.29","Optimistic"
"Asia","VNM","Vietnam","Ninh Binh","4.88","6.36","9.11","Optimistic"
"Asia","VNM","Vietnam","Ninh Thuan","4.98","6.51","9.37","Optimistic"
"Asia","VNM","Vietnam","Phu Tho","4.93","6.44","9.29","Optimistic"
"Asia","VNM","Vietnam","Phu Yen","4.89","6.36","9.12","Optimistic"
"Asia","VNM","Vietnam","Soc Trang","4.95","6.47","9.36","Optimistic"
"Asia","VNM","Vietnam","TP. Ha Noi","4.91","6.4","9.2","Optimistic"
"Asia","VNM","Vietnam","TP. Ho Chi M","4.89","6.38","9.15","Optimistic"
"Asia","VNM","Vietnam","Tay Ninh","4.95","6.47","9.33","Optimistic"
"Asia","VNM","Vietnam","Thua Thien H","4.87","6.34","9.07","Optimistic"
"Asia","VNM","Vietnam","Tien Giang","4.93","6.45","9.29","Optimistic"
"Asia","VNM","Vietnam","Tra Vinh","4.9","6.39","9.19","Optimistic"
"Asia","VNM","Vietnam","Tuyen Quang","4.96","6.5","9.4","Optimistic"
"Asia","VNM","Vietnam","Vinh Long","4.89","6.37","9.15","Optimistic"
"Asia","VNM","Vietnam","Vinh Phuc","4.89","6.38","9.16","Optimistic"
"Asia","YEM","Yemen","Abyan","6.89","8.31","10.46","Optimistic"
"Asia","YEM","Yemen","Aden","5.61","7.08","9.59","Optimistic"
"Asia","YEM","Yemen","Al Bayda","7.51","8.85","10.77","Optimistic"
"Asia","YEM","Yemen","Al Dhale'e","6.83","8.26","10.44","Optimistic"
"Asia","YEM","Yemen","Al Hudaydah","7.2","8.58","10.62","Optimistic"
"Asia","YEM","Yemen","Al Maharah","7.17","8.53","10.54","Optimistic"
"Asia","YEM","Yemen","Al Mahwit","26.78","33.73","40+","Optimistic"
"Asia","YEM","Yemen","Amanat Al Asimah","5.42","6.95","9.66","Optimistic"
"Asia","YEM","Yemen","Amran","10.76","12.42","14.68","Optimistic"
"Asia","YEM","Yemen","Dhamar","7.9","9.23","11.11","Optimistic"
"Asia","YEM","Yemen","Hadramaut","10.57","12.2","14.43","Optimistic"
"Asia","YEM","Yemen","Hajjah","40+","40+","40+","Optimistic"
"Asia","YEM","Yemen","Ibb","8.42","9.78","11.67","Optimistic"
"Asia","YEM","Yemen","Lahj","6.79","8.2","10.34","Optimistic"
"Asia","YEM","Yemen","Marib","5.51","7.19","10.36","Optimistic"
"Asia","YEM","Yemen","Raymah","17.44","20.86","25.95","Optimistic"
"Asia","YEM","Yemen","Sa'ada","7.84","9.19","11.1","Optimistic"
"Asia","YEM","Yemen","Sana'a","7.55","8.89","10.79","Optimistic"
"Asia","YEM","Yemen","Taizz","9.53","11","13.01","Optimistic"
"Oceania","PNG","Papua New Guinea","Highlands","3.5","3.72","3.96","Optimistic"
"Oceania","PNG","Papua New Guinea","Islands","7.72","8.03","8.37","Optimistic"
"Oceania","PNG","Papua New Guinea","Momase","6.06","6.3","6.55","Optimistic"
"Oceania","PNG","Papua New Guinea","Southern","9.3","9.69","10.12","Optimistic"
"Oceania","SLB","Solomon Islands","Central","8.87","9.52","10.28","Optimistic"
"Oceania","SLB","Solomon Islands","Choiseul","5.08","5.5","5.99","Optimistic"
"Oceania","SLB","Solomon Islands","Guadalcanal","11.27","12.19","13.27","Optimistic"
"Oceania","SLB","Solomon Islands","Honiara","5.17","5.57","6.04","Optimistic"
"Oceania","SLB","Solomon Islands","Isabel","17.29","18.96","20.99","Optimistic"
"Oceania","SLB","Solomon Islands","Makira Ulawa","5.24","5.66","6.14","Optimistic"
"Oceania","SLB","Solomon Islands","Malaita","8.54","9.16","9.89","Optimistic"
"Oceania","SLB","Solomon Islands","Temotu","3.65","4.27","5.14","Optimistic"
"Oceania","SLB","Solomon Islands","Western","4.53","4.98","5.54","Optimistic"
"Oceania","VUT","Vanuatu","Malampa","3.42","4.08","5.07","Optimistic"
"Oceania","VUT","Vanuatu","Penama","3.42","4.09","5.07","Optimistic"
"Oceania","VUT","Vanuatu","Sanma","3.44","4.09","5.05","Optimistic"
"Oceania","VUT","Vanuatu","Shefa","3.39","4.04","4.99","Optimistic"
"Oceania","VUT","Vanuatu","Tafea","3.45","4.11","5.08","Optimistic"
