"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Americas","GUY","Guyana","Upper Takutu/Upper Essequibo (Region n9)","4.13","5.08","6.62","Central"
"Americas","HND","Honduras","Atlantida","5.72","7.87","12.62","Central"
"Americas","HND","Honduras","Choluteca","5.71","7.85","12.58","Central"
"Americas","HND","Honduras","Colon","5.72","7.86","12.57","Central"
"Americas","HND","Honduras","Comayagua","5.71","7.86","12.61","Central"
"Americas","HND","Honduras","Copan","5.71","7.86","12.59","Central"
"Americas","HND","Honduras","Cortes","5.69","7.81","12.48","Central"
"Americas","HND","Honduras","El Paraiso","5.7","7.84","12.55","Central"
"Americas","HND","Honduras","Francisco Morazan","5.7","7.83","12.53","Central"
"Americas","HND","Honduras","Gracias a Dios","5.93","8.06","12.6","Central"
"Americas","HND","Honduras","Islas de La Bahia","5.76","7.95","12.84","Central"
"Americas","HND","Honduras","Lempira","5.71","7.85","12.57","Central"
"Americas","HND","Honduras","Olancho","5.73","7.88","12.66","Central"
"Americas","HND","Honduras","Yoro","5.71","7.85","12.58","Central"
"Americas","HTI","Haiti","Artibonite","2.42","2.7","3.05","Central"
"Americas","HTI","Haiti","Centre","2.39","2.67","3.02","Central"
"Americas","HTI","Haiti","Grande Anse","2.46","2.73","3.06","Central"
"Americas","HTI","Haiti","Nippes","2.42","2.71","3.09","Central"
"Americas","HTI","Haiti","Nord","2.35","2.64","3.01","Central"
"Americas","HTI","Haiti","Nord Est","2.36","2.67","3.06","Central"
"Americas","HTI","Haiti","Nord Ouest","2.45","2.74","3.09","Central"
"Americas","HTI","Haiti","Ouest","2.36","2.64","2.98","Central"
"Americas","HTI","Haiti","Sud","2.86","3.04","3.24","Central"
"Americas","HTI","Haiti","Sud-Est","2.38","2.68","3.08","Central"
"Americas","NIC","Nicaragua","Boaco","2.79","3.23","3.83","Central"
"Americas","NIC","Nicaragua","Chinandega","2.78","3.21","3.81","Central"
"Americas","NIC","Nicaragua","Esteli","2.78","3.22","3.81","Central"
"Americas","NIC","Nicaragua","Jinotega","2.81","3.24","3.82","Central"
"Americas","NIC","Nicaragua","Leon","2.81","3.26","3.87","Central"
"Americas","NIC","Nicaragua","Managua","2.77","3.18","3.71","Central"
"Americas","NIC","Nicaragua","Masaya","2.73","3.16","3.73","Central"
"Americas","NIC","Nicaragua","Matagalpa","2.78","3.21","3.81","Central"
"Americas","NIC","Nicaragua","Region Autonoma del Atlantico Norte","3.29","3.59","3.96","Central"
"Americas","NIC","Nicaragua","Region Autonoma del Atlantico Sur","2.79","3.22","3.81","Central"
"Americas","NIC","Nicaragua","Rio San Juan","2.77","3.2","3.79","Central"
"Americas","PER","Peru","Amazonas","2.66","3.06","3.6","Central"
"Americas","PER","Peru","Ancash","2.69","3.1","3.65","Central"
"Americas","PER","Peru","Apurimac","2.65","3.05","3.59","Central"
"Americas","PER","Peru","Arequipa","2.67","3.08","3.62","Central"
"Americas","PER","Peru","Ayacucho","2.69","3.09","3.65","Central"
"Americas","PER","Peru","Cajamarca","2.67","3.08","3.62","Central"
"Americas","PER","Peru","Callao","2.67","3.07","3.61","Central"
"Americas","PER","Peru","Cusco","2.67","3.07","3.61","Central"
"Americas","PER","Peru","Huancavelica","2.65","3.05","3.59","Central"
"Americas","PER","Peru","Huanuco","2.68","3.08","3.63","Central"
"Americas","PER","Peru","Ica","2.67","3.07","3.61","Central"
"Americas","PER","Peru","Junin","2.68","3.09","3.64","Central"
"Americas","PER","Peru","La Libertad","2.73","3.15","3.72","Central"
"Americas","PER","Peru","Lambayeque","2.68","3.08","3.63","Central"
"Americas","PER","Peru","Lima","2.71","3.13","3.69","Central"
"Americas","PER","Peru","Loreto","2.77","3.16","3.66","Central"
"Americas","PER","Peru","Madre De Dios","2.66","3.06","3.6","Central"
"Americas","PER","Peru","Moquegua","2.67","3.07","3.61","Central"
"Americas","PER","Peru","Pasco","2.66","3.06","3.6","Central"
"Americas","PER","Peru","Piura","2.72","3.14","3.71","Central"
"Americas","PER","Peru","Puno","2.66","3.07","3.61","Central"
"Americas","PER","Peru","San Martin","2.68","3.09","3.64","Central"
"Americas","PER","Peru","Tacna","2.66","3.06","3.6","Central"
"Americas","PER","Peru","Tumbes","2.65","3.05","3.58","Central"
"Americas","PER","Peru","Ucayali","2.65","3.04","3.58","Central"
"Americas","VEN","Venezuela","Amazonas","9.76","11.38","13.63","Central"
"Americas","VEN","Venezuela","Anzoategui","5.27","7.03","10.52","Central"
"Americas","VEN","Venezuela","Apure","5.42","7.23","10.86","Central"
"Americas","VEN","Venezuela","Aragua","5.25","7.04","10.69","Central"
"Americas","VEN","Venezuela","Barinas","5.21","6.96","10.48","Central"
"Americas","VEN","Venezuela","Bolivar","7.28","8.68","10.73","Central"
"Americas","VEN","Venezuela","Delta Amacuro","10.41","12.16","14.61","Central"
"Americas","VEN","Venezuela","Distrito Federal","5.2","6.95","10.47","Central"
"Americas","VEN","Venezuela","Guarico","5.38","7.26","11.15","Central"
"Americas","VEN","Venezuela","Miranda","5.26","7.06","10.73","Central"
"Americas","VEN","Venezuela","Monagas","5.57","7.24","10.32","Central"
"Americas","VEN","Venezuela","Portuguesa","5.22","6.99","10.57","Central"
"Americas","VEN","Venezuela","Sucre","5.25","6.99","10.41","Central"
"Americas","VEN","Venezuela","Tachira","5.27","7.08","10.78","Central"
"Americas","VEN","Venezuela","Trujillo","5.34","7.21","11.07","Central"
"Americas","VEN","Venezuela","Vargas","5.35","7.22","11.1","Central"
"Americas","VEN","Venezuela","Zulia","5.19","6.93","10.43","Central"
"Asia","AFG","Afghanistan","Badakhshan","3.87","4.75","6.13","Central"
"Asia","AFG","Afghanistan","Badghis","3.48","4.17","5.21","Central"
"Asia","AFG","Afghanistan","Baghlan","3.23","3.83","4.69","Central"
"Asia","AFG","Afghanistan","Balkh","3.48","4.18","5.22","Central"
"Asia","AFG","Afghanistan","Bamyan","3.49","4.18","5.22","Central"
"Asia","AFG","Afghanistan","Daykundi","4.25","5.32","7.11","Central"
"Asia","AFG","Afghanistan","Faryab","3.27","3.88","4.76","Central"
"Asia","AFG","Afghanistan","Ghazni","4.19","5.23","6.94","Central"
"Asia","AFG","Afghanistan","Ghor","3.6","4.34","5.48","Central"
"Asia","AFG","Afghanistan","Hilmand","3.17","3.73","4.55","Central"
"Asia","AFG","Afghanistan","Hirat","3.25","3.84","4.68","Central"
"Asia","AFG","Afghanistan","Jawzjan","3.92","4.82","6.26","Central"
"Asia","AFG","Afghanistan","Kabul","3.65","4.42","5.59","Central"
"Asia","AFG","Afghanistan","Kandahar","3.79","4.62","5.92","Central"
"Asia","AFG","Afghanistan","Kapisa","3.94","4.79","6.1","Central"
"Asia","AFG","Afghanistan","Khost","4.07","5.04","6.62","Central"
"Asia","AFG","Afghanistan","Kunar","3.75","4.56","5.82","Central"
"Asia","AFG","Afghanistan","Kunduz","3.26","3.87","4.75","Central"
"Asia","AFG","Afghanistan","Laghman","3.17","3.73","4.53","Central"
"Asia","AFG","Afghanistan","Logar","3.79","4.63","5.93","Central"
"Asia","AFG","Afghanistan","Nangarhar","3.56","4.28","5.36","Central"
"Asia","AFG","Afghanistan","Nimroz","3.88","4.75","6.14","Central"
"Asia","AFG","Afghanistan","Nuristan","3.96","4.87","6.34","Central"
"Asia","AFG","Afghanistan","Paktika","3.06","3.59","4.34","Central"
"Asia","AFG","Afghanistan","Paktya","3.54","4.25","5.33","Central"
"Asia","AFG","Afghanistan","Panjsher","3.81","4.65","5.97","Central"
"Asia","AFG","Afghanistan","Parwan","3.57","4.24","5.21","Central"
"Asia","AFG","Afghanistan","Samangan","3.51","4.21","5.27","Central"
"Asia","AFG","Afghanistan","Sar-e-Pul","3.91","4.8","6.23","Central"
"Asia","AFG","Afghanistan","Takhar","4.13","5.14","6.79","Central"
"Asia","AFG","Afghanistan","Uruzgan","3.09","3.63","4.39","Central"
"Asia","AFG","Afghanistan","Wardak","3.7","4.49","5.71","Central"
"Asia","AFG","Afghanistan","Zabul","3.61","4.35","5.5","Central"
"Asia","BGD","Bangladesh","Chittagong","2.68","3.07","3.61","Central"
"Asia","BGD","Bangladesh","Mymensingh","2.66","3.06","3.6","Central"
"Asia","BGD","Bangladesh","Rangpur","2.66","3.06","3.61","Central"
"Asia","BGD","Bangladesh","Sylhet","2.66","3.06","3.6","Central"
"Asia","BTN","Bhutan","Sarpang","1.72","1.89","2.1","Central"
"Asia","IDN","Indonesia","Aceh","3.4","4.05","5","Central"
"Asia","IDN","Indonesia","Bali","3.43","4.11","5.12","Central"
"Asia","IDN","Indonesia","Bangka-Belitung","3.54","4.14","4.97","Central"
"Asia","IDN","Indonesia","Banten","3.39","4.06","5.05","Central"
"Asia","IDN","Indonesia","Bengkulu","3.58","4.17","4.99","Central"
"Asia","IDN","Indonesia","Gorontalo","3.56","4.18","5.05","Central"
"Asia","IDN","Indonesia","Irian Jaya Barat","5.01","5.4","5.85","Central"
"Asia","IDN","Indonesia","Jakarta Raya","3.36","4.01","4.97","Central"
"Asia","IDN","Indonesia","Jambi","3.54","4.18","5.08","Central"
"Asia","IDN","Indonesia","Jawa Barat","3.39","4.05","5.04","Central"
"Asia","IDN","Indonesia","Jawa Tengah","3.36","4.01","4.96","Central"
"Asia","IDN","Indonesia","Jawa Timur","3.4","4.07","5.06","Central"
"Asia","IDN","Indonesia","Kalimantan Barat","3.53","4.2","5.18","Central"
"Asia","IDN","Indonesia","Kalimantan Selatan","3.43","4.09","5.04","Central"
"Asia","IDN","Indonesia","Kalimantan Tengah","3.43","4.05","4.96","Central"
"Asia","IDN","Indonesia","Kalimantan Timur","3.51","4.12","5","Central"
"Asia","IDN","Indonesia","Kalimantan Utara","3.37","4.03","4.99","Central"
"Asia","IDN","Indonesia","Kepulauan Riau","3.44","4.08","5.02","Central"
"Asia","IDN","Indonesia","Lampung","3.42","4.07","5.02","Central"
"Asia","IDN","Indonesia","Maluku","3.97","4.49","5.17","Central"
"Asia","IDN","Indonesia","Maluku Utara","3.77","4.33","5.09","Central"
"Asia","IDN","Indonesia","Nusa Tenggara Barat","3.6","4.26","5.22","Central"
"Asia","IDN","Indonesia","Nusa Tenggara Timur","3.92","4.48","5.22","Central"
"Asia","IDN","Indonesia","Papua","4.66","5.1","5.62","Central"
"Asia","IDN","Indonesia","Riau","3.42","4.08","5.06","Central"
"Asia","IDN","Indonesia","Sulawesi Barat","3.51","4.21","5.24","Central"
"Asia","IDN","Indonesia","Sulawesi Selatan","3.47","4.16","5.19","Central"
"Asia","IDN","Indonesia","Sulawesi Tengah","3.51","4.14","5.04","Central"
"Asia","IDN","Indonesia","Sulawesi Tenggara","3.54","4.23","5.27","Central"
"Asia","IDN","Indonesia","Sulawesi Utara","3.5","4.14","5.08","Central"
"Asia","IDN","Indonesia","Sumatera Barat","3.45","4.13","5.14","Central"
"Asia","IDN","Indonesia","Sumatera Selatan","3.42","4.07","5.03","Central"
"Asia","IDN","Indonesia","Sumatera Utara","3.53","4.2","5.18","Central"
"Asia","IDN","Indonesia","Yogyakarta","3.38","4.02","4.97","Central"
"Asia","IND","India","Andaman and Nicobar","3.11","3.64","4.38","Central"
"Asia","IND","India","Andhra Pradesh","3.09","3.61","4.35","Central"
"Asia","IND","India","Arunachal Pradesh","3.55","4.24","5.27","Central"
"Asia","IND","India","Assam","3.22","3.81","4.65","Central"
"Asia","IND","India","Bihar","2.98","3.48","4.18","Central"
"Asia","IND","India","Chandigarh","3.1","3.64","4.41","Central"
"Asia","IND","India","Chhattisgarh","3.69","4.08","4.58","Central"
"Asia","IND","India","Dadra and Nagar Haveli","3.04","3.56","4.3","Central"
"Asia","IND","India","Daman and Diu","3.04","3.56","4.3","Central"
"Asia","IND","India","Delhi","2.87","3.33","3.97","Central"
"Asia","IND","India","Goa","2.93","3.4","4.04","Central"
"Asia","IND","India","Gujarat","3.09","3.6","4.3","Central"
"Asia","IND","India","Haryana","2.9","3.37","4.03","Central"
"Asia","IND","India","Himachal Pradesh","2.94","3.43","4.11","Central"
"Asia","IND","India","Jammu and Kashmir","3.17","3.74","4.55","Central"
"Asia","IND","India","Jharkhand","3.52","3.95","4.49","Central"
"Asia","IND","India","Karnataka","3.2","3.77","4.6","Central"
"Asia","IND","India","Kerala","2.85","3.31","3.94","Central"
"Asia","IND","India","Lakshadweep","3.24","3.81","4.63","Central"
"Asia","IND","India","Madhya Pradesh","3.09","3.63","4.38","Central"
"Asia","IND","India","Maharashtra","2.99","3.48","4.16","Central"
"Asia","IND","India","Manipur","3.48","4.16","5.18","Central"
"Asia","IND","India","Meghalaya","3.08","3.54","4.16","Central"
"Asia","IND","India","Mizoram","4.41","4.86","5.42","Central"
"Asia","IND","India","Nagaland","3.8","4.63","5.94","Central"
"Asia","IND","India","Odisha","3.32","3.74","4.29","Central"
"Asia","IND","India","Puducherry","3.09","3.63","4.39","Central"
"Asia","IND","India","Punjab","3.26","3.87","4.75","Central"
"Asia","IND","India","Rajasthan","2.92","3.39","4.06","Central"
"Asia","IND","India","Tamil Nadu","3.09","3.63","4.39","Central"
"Asia","IND","India","Telangana","3.02","3.52","4.23","Central"
"Asia","IND","India","Tripura","3.6","4.06","4.65","Central"
"Asia","IND","India","Uttar Pradesh","3.03","3.53","4.25","Central"
"Asia","IND","India","Uttarakhand","3","3.5","4.22","Central"
"Asia","IND","India","West Bengal","3.01","3.51","4.22","Central"
"Asia","KHM","Cambodia","Banteay Meanchey","2.1","2.35","2.67","Central"
"Asia","KHM","Cambodia","Battambang","2.09","2.34","2.65","Central"
"Asia","KHM","Cambodia","Kampong Cham","2.13","2.39","2.72","Central"
"Asia","KHM","Cambodia","Kampong Chhnang","2.1","2.35","2.67","Central"
"Asia","KHM","Cambodia","Kampong Speu","2.17","2.43","2.77","Central"
"Asia","KHM","Cambodia","Kampong Thom","2.15","2.41","2.74","Central"
"Asia","KHM","Cambodia","Kampot","2.14","2.4","2.73","Central"
"Asia","KHM","Cambodia","Kandal","2.11","2.36","2.68","Central"
"Asia","KHM","Cambodia","Koh Kong","2.17","2.43","2.77","Central"
"Asia","KHM","Cambodia","Kratie","2.16","2.42","2.74","Central"
"Asia","KHM","Cambodia","Mondul Kiri","2.22","2.49","2.85","Central"
"Asia","KHM","Cambodia","Oddar Meanchey","2.13","2.38","2.7","Central"
"Asia","KHM","Cambodia","Pailin","2.09","2.34","2.65","Central"
"Asia","KHM","Cambodia","Phnom Penh","2.12","2.37","2.69","Central"
"Asia","KHM","Cambodia","Preah Sihanouk","2.17","2.43","2.77","Central"
"Asia","KHM","Cambodia","Preah Vihear","2.16","2.42","2.75","Central"
"Asia","KHM","Cambodia","Prey Veng","2.14","2.4","2.73","Central"
"Asia","KHM","Cambodia","Pursat","2.2","2.47","2.82","Central"
"Asia","KHM","Cambodia","Ratanak Kiri","2.23","2.5","2.85","Central"
"Asia","KHM","Cambodia","Siemreap","2.2","2.47","2.82","Central"
"Asia","KHM","Cambodia","Stung Treng","2.17","2.43","2.76","Central"
"Asia","KHM","Cambodia","Svay Rieng","2.1","2.35","2.67","Central"
"Asia","KHM","Cambodia","Takeo","2.14","2.4","2.73","Central"
"Asia","KHM","Cambodia","Tboung Khmum","2.13","2.39","2.72","Central"
"Asia","LAO","Laos","Attapeu","2.5","2.84","3.27","Central"
"Asia","LAO","Laos","Bokeo","2.5","2.85","3.31","Central"
"Asia","LAO","Laos","Bolikhamxai","2.45","2.8","3.24","Central"
"Asia","LAO","Laos","Champasack","2.5","2.82","3.25","Central"
"Asia","LAO","Laos","Houaphan","2.5","2.85","3.32","Central"
"Asia","LAO","Laos","Khammouan","2.47","2.82","3.27","Central"
"Asia","LAO","Laos","Louangnamtha","2.49","2.84","3.3","Central"
"Asia","LAO","Laos","Louangphabang","2.49","2.84","3.3","Central"
"Asia","LAO","Laos","Oudomxai","2.5","2.85","3.31","Central"
"Asia","LAO","Laos","Phongsaly","2.51","2.86","3.33","Central"
"Asia","LAO","Laos","Salavan","2.49","2.83","3.28","Central"
"Asia","LAO","Laos","Savannakhet","2.45","2.79","3.23","Central"
"Asia","LAO","Laos","Sekong","2.48","2.82","3.25","Central"
"Asia","LAO","Laos","Vientiane","2.48","2.83","3.28","Central"
"Asia","LAO","Laos","Vientiane Capital","2.46","2.8","3.25","Central"
"Asia","LAO","Laos","Xaignabouly","2.47","2.82","3.28","Central"
"Asia","LAO","Laos","Xaisomboon","2.5","2.85","3.32","Central"
"Asia","LAO","Laos","Xiengkhouang","2.47","2.82","3.27","Central"
"Asia","MMR","Myanmar","Ayeyarwady","2.13","2.38","2.7","Central"
"Asia","MMR","Myanmar","Bago East","2.19","2.44","2.75","Central"
"Asia","MMR","Myanmar","Bago West","2.24","2.47","2.76","Central"
"Asia","MMR","Myanmar","Chin","2.27","2.54","2.89","Central"
"Asia","MMR","Myanmar","Kachin","2.14","2.39","2.7","Central"
"Asia","MMR","Myanmar","Kayah","2.09","2.33","2.63","Central"
"Asia","MMR","Myanmar","Kayin","2.08","2.31","2.6","Central"
"Asia","MMR","Myanmar","Magway","2.18","2.44","2.78","Central"
"Asia","MMR","Myanmar","Mandalay","2.13","2.38","2.7","Central"
"Asia","MMR","Myanmar","Mon","2.13","2.39","2.71","Central"
"Asia","MMR","Myanmar","Naypyitaw","2.16","2.41","2.74","Central"
"Asia","MMR","Myanmar","Rakhine","2.06","2.29","2.59","Central"
"Asia","MMR","Myanmar","Sagaing","2.14","2.39","2.71","Central"
"Asia","MMR","Myanmar","Shan (East)","2.16","2.42","2.75","Central"
"Asia","MMR","Myanmar","Shan (North)","2.17","2.43","2.75","Central"
"Asia","MMR","Myanmar","Shan (South)","2.16","2.42","2.75","Central"
"Asia","MMR","Myanmar","Tanintharyi","2.08","2.31","2.59","Central"
"Asia","MMR","Myanmar","Yangon","2.16","2.41","2.74","Central"
"Asia","MYS","Malaysia","Sabah","2.27","2.56","2.94","Central"
"Asia","MYS","Malaysia","Sarawak","2.27","2.56","2.94","Central"
"Asia","NPL","Nepal","Central","2.53","2.9","3.39","Central"
"Asia","NPL","Nepal","Eastern","2.54","2.91","3.4","Central"
"Asia","NPL","Nepal","Far Western","2.56","2.94","3.44","Central"
"Asia","NPL","Nepal","Mid Western","2.55","2.93","3.42","Central"
"Asia","NPL","Nepal","Western","2.54","2.9","3.39","Central"
"Asia","PAK","Pakistan","Balochistan","2.98","3.4","3.96","Central"
"Asia","PAK","Pakistan","Fata","3.21","3.56","3.99","Central"
"Asia","PAK","Pakistan","Federal Capital Territory","2.85","3.26","3.81","Central"
"Asia","PAK","Pakistan","Gilgit Baltistan","2.84","3.26","3.84","Central"
"Asia","PAK","Pakistan","Khyber Pakhtunkhwa","2.88","3.29","3.84","Central"
"Asia","PAK","Pakistan","Sindh","2.78","3.18","3.71","Central"
"Asia","PHL","Philippines","Davao del Norte","2.67","3.06","3.58","Central"
"Asia","PHL","Philippines","Davao del Sur","2.64","3.04","3.58","Central"
"Asia","PHL","Philippines","Maguindanao","2.65","3.04","3.56","Central"
"Asia","PHL","Philippines","Palawan","2.8","3.16","3.61","Central"
"Asia","PHL","Philippines","Sultan Kudarat","2.79","3.17","3.66","Central"
"Asia","SAU","Saudi Arabia","Al Bahah","1.96","2.17","2.44","Central"
"Asia","SAU","Saudi Arabia","Al Hudud ash Shamaliyah","1.9","2.1","2.35","Central"
"Asia","SAU","Saudi Arabia","Al Madinah","1.99","2.22","2.5","Central"
"Asia","SAU","Saudi Arabia","Al Quassim","1.97","2.19","2.46","Central"
"Asia","SAU","Saudi Arabia","Ar Riyad","1.95","2.16","2.43","Central"
"Asia","SAU","Saudi Arabia","Ash Sharqiyah","1.91","2.12","2.37","Central"
"Asia","SAU","Saudi Arabia","Ha'il","1.95","2.17","2.43","Central"
"Asia","SAU","Saudi Arabia","Jizan","1.94","2.15","2.41","Central"
"Asia","SAU","Saudi Arabia","Makkah","1.97","2.19","2.46","Central"
"Asia","SAU","Saudi Arabia","Najran","1.91","2.12","2.37","Central"
"Asia","SAU","Saudi Arabia","Tabuk","1.89","2.09","2.34","Central"
"Asia","SAU","Saudi Arabia","`Asir","2","2.23","2.51","Central"
"Asia","VNM","Vietnam","An Giang","3.46","4.15","5.2","Central"
"Asia","VNM","Vietnam","Ba Ria-Vung","3.45","4.14","5.19","Central"
"Asia","VNM","Vietnam","Ben Tre","3.46","4.15","5.2","Central"
"Asia","VNM","Vietnam","Binh Dinh","3.44","4.13","5.17","Central"
"Asia","VNM","Vietnam","Binh Duong","3.45","4.14","5.18","Central"
"Asia","VNM","Vietnam","Binh Phuoc","3.46","4.14","5.16","Central"
"Asia","VNM","Vietnam","Ca Mau","3.44","4.13","5.16","Central"
"Asia","VNM","Vietnam","Dak Lak","3.45","4.14","5.18","Central"
"Asia","VNM","Vietnam","Dong Nai","3.46","4.16","5.21","Central"
"Asia","VNM","Vietnam","Dong Thap","3.47","4.17","5.22","Central"
"Asia","VNM","Vietnam","Khanh Hoa","3.44","4.13","5.15","Central"
"Asia","VNM","Vietnam","Kien Giang","3.45","4.14","5.18","Central"
"Asia","VNM","Vietnam","Lam Dong","3.44","4.13","5.16","Central"
"Asia","VNM","Vietnam","Long An","3.45","4.15","5.19","Central"
"Asia","VNM","Vietnam","Nam Dinh","3.45","4.15","5.19","Central"
"Asia","VNM","Vietnam","Ninh Binh","3.42","4.11","5.13","Central"
"Asia","VNM","Vietnam","Ninh Thuan","3.48","4.18","5.23","Central"
"Asia","VNM","Vietnam","Phu Tho","3.45","4.15","5.19","Central"
"Asia","VNM","Vietnam","Phu Yen","3.43","4.11","5.13","Central"
"Asia","VNM","Vietnam","Soc Trang","3.47","4.17","5.22","Central"
"Asia","VNM","Vietnam","TP. Ha Noi","3.44","4.13","5.16","Central"
"Asia","VNM","Vietnam","TP. Ho Chi M","3.43","4.12","5.14","Central"
"Asia","VNM","Vietnam","Tay Ninh","3.46","4.16","5.21","Central"
"Asia","VNM","Vietnam","Thua Thien H","3.42","4.09","5.11","Central"
"Asia","VNM","Vietnam","Tien Giang","3.45","4.15","5.2","Central"
"Asia","VNM","Vietnam","Tra Vinh","3.44","4.12","5.16","Central"
"Asia","VNM","Vietnam","Tuyen Quang","3.47","4.18","5.24","Central"
"Asia","VNM","Vietnam","Vinh Long","3.43","4.11","5.14","Central"
"Asia","VNM","Vietnam","Vinh Phuc","3.43","4.12","5.14","Central"
"Asia","YEM","Yemen","Abyan","3.67","4.32","5.26","Central"
"Asia","YEM","Yemen","Aden","3.44","4.08","5","Central"
"Asia","YEM","Yemen","Al Bayda","3.69","4.31","5.19","Central"
"Asia","YEM","Yemen","Al Dhale'e","3.59","4.27","5.26","Central"
"Asia","YEM","Yemen","Al Hudaydah","3.87","4.46","5.27","Central"
"Asia","YEM","Yemen","Al Maharah","3.83","4.43","5.24","Central"
"Asia","YEM","Yemen","Al Mahwit","8.55","9.16","9.87","Central"
"Asia","YEM","Yemen","Amanat Al Asimah","3.43","4.08","5.03","Central"
"Asia","YEM","Yemen","Amran","4.87","5.29","5.78","Central"
"Asia","YEM","Yemen","Dhamar","3.85","4.43","5.21","Central"
"Asia","YEM","Yemen","Hadramaut","4.79","5.21","5.72","Central"
"Asia","YEM","Yemen","Hajjah","13.27","14.36","15.64","Central"
"Asia","YEM","Yemen","Ibb","4.29","4.78","5.39","Central"
"Asia","YEM","Yemen","Lahj","3.7","4.33","5.23","Central"
"Asia","YEM","Yemen","Marib","3.54","4.24","5.29","Central"
"Asia","YEM","Yemen","Raymah","6.34","6.78","7.29","Central"
"Asia","YEM","Yemen","Sa'ada","3.88","4.46","5.25","Central"
"Asia","YEM","Yemen","Sana'a","3.98","4.53","5.25","Central"
"Asia","YEM","Yemen","Taizz","4.85","5.27","5.77","Central"
"Oceania","PNG","Papua New Guinea","Highlands","2.59","2.76","2.95","Central"
"Oceania","PNG","Papua New Guinea","Islands","4.11","4.22","4.33","Central"
"Oceania","PNG","Papua New Guinea","Momase","3.93","4.04","4.15","Central"
"Oceania","PNG","Papua New Guinea","Southern","4.87","4.99","5.13","Central"
"Oceania","SLB","Solomon Islands","Central","3.94","4.12","4.33","Central"
"Oceania","SLB","Solomon Islands","Choiseul","3.35","3.58","3.86","Central"
"Oceania","SLB","Solomon Islands","Guadalcanal","5.18","5.39","5.61","Central"
"Oceania","SLB","Solomon Islands","Honiara","3.17","3.42","3.73","Central"
"Oceania","SLB","Solomon Islands","Isabel","3.29","3.54","3.82","Central"
"Oceania","SLB","Solomon Islands","Makira Ulawa","3.32","3.56","3.84","Central"
"Oceania","SLB","Solomon Islands","Malaita","4.18","4.37","4.57","Central"
"Oceania","SLB","Solomon Islands","Temotu","2.71","3.08","3.58","Central"
"Oceania","SLB","Solomon Islands","Western","2.88","3.21","3.62","Central"
"Oceania","VUT","Vanuatu","Malampa","2.67","3.08","3.63","Central"
"Oceania","VUT","Vanuatu","Penama","2.68","3.08","3.64","Central"
"Oceania","VUT","Vanuatu","Sanma","2.69","3.09","3.63","Central"
"Oceania","VUT","Vanuatu","Shefa","2.65","3.05","3.59","Central"
"Oceania","VUT","Vanuatu","Tafea","2.68","3.09","3.64","Central"
